id_composicao,id,coeficiente
92703,88267,0.724
92703,88248,0.724
92703,7307,0.003
92703,3472,1
92703,3148,0.013
92670,88267,0.451
92670,88248,0.451
92670,7307,0.003
92670,3472,1
92670,3148,0.013
92672,88267,0.477
92672,88248,0.477
92672,7307,0.004
92672,3457,1
92672,3148,0.017
92674,88267,0.506
92674,88248,0.506
92674,7307,0.004
92674,3458,1
92674,3148,0.017
92676,88267,0.543
92676,88248,0.543
92676,7307,0.006
92676,3471,1
92676,3148,0.024
92678,88267,0.598
92678,88248,0.598
92678,7307,0.007
92678,3470,1
92678,3148,0.03
92636,88267,1.242
92636,88248,1.242
92636,7307,0.008
92636,3459,1
92636,3148,0.035
92680,88267,0.653
92680,88248,0.653
92680,7307,0.008
92680,3459,1
92680,3148,0.035
92382,88267,0.735
92382,88248,0.735
92382,7307,0.003
92382,3472,1
92382,3148,0.013
92384,88267,0.799
92384,88248,0.799
92384,7307,0.004
92384,3457,1
92384,3148,0.017
92386,88267,0.873
92386,88248,0.873
92386,7307,0.004
92386,3458,1
92386,3148,0.017
92351,88267,0.967
92351,88248,0.967
92351,7307,0.006
92351,3471,1
92351,3148,0.024
92388,88267,0.965
92388,88248,0.965
92388,7307,0.006
92388,3471,1
92388,3148,0.024
92353,88267,1.052
92353,88248,1.052
92353,7307,0.007
92353,3470,1
92353,3148,0.03
92390,88267,1.104
92390,88248,1.104
92390,7307,0.007
92390,3470,1
92390,3148,0.03
92355,88267,1.137
92355,88248,1.137
92355,7307,0.008
92355,3459,1
92355,3148,0.035
101925,88267,1.258
101925,88248,1.258
101925,7307,0.0105
101925,3469,1
101925,3148,0.0452
101934,88267,1.4318
101934,88248,1.4318
101934,7307,0.0105
101934,3469,1
101934,3148,0.0452
97541,88317,0.196
97541,88267,0.196
97541,88248,0.196
97541,40355,1
97541,11002,0.012
97462,88317,0.15
97462,88267,0.15
97462,88248,0.15
97462,40358,1
97462,11002,0.018
97544,88317,0.381
97544,88267,0.381
97544,88248,0.381
97544,40358,1
97544,11002,0.018
97500,88317,0.116
97500,88267,0.116
97500,88248,0.116
97500,40358,1
97500,11002,0.018
97465,88317,0.192
97465,88267,0.192
97465,88248,0.192
97465,40361,1
97465,11002,0.024
97503,88317,0.132
97503,88267,0.132
97503,88248,0.132
97503,40361,1
97503,11002,0.024
97468,88317,0.24
97468,88267,0.24
97468,88248,0.24
97468,40364,1
97468,11002,0.029
97506,88317,0.151
97506,88267,0.151
97506,88248,0.151
97506,40364,1
97506,11002,0.029
97444,88317,0.511
97444,88267,0.511
97444,88248,0.511
97444,40367,1
97444,11002,0.039
97471,88317,0.3
97471,88267,0.3
97471,88248,0.3
97471,40367,1
97471,11002,0.039
97509,88317,0.174
97509,88267,0.174
97509,88248,0.174
97509,40367,1
97509,11002,0.039
97447,88317,0.565
97447,88267,0.565
97447,88248,0.565
97447,40370,1
97447,11002,0.067
97475,88317,0.39
97475,88267,0.39
97475,88248,0.39
97475,40370,1
97475,11002,0.067
97512,88317,0.209
97512,88267,0.209
97512,88248,0.209
97512,40370,1
97512,11002,0.067
97450,88317,0.62
97450,88267,0.62
97450,88248,0.62
97450,40373,1
97450,11002,0.089
97478,88317,0.481
97478,88267,0.481
97478,88248,0.481
97478,40373,1
97478,11002,0.089
97515,88317,0.243
97515,88267,0.243
97515,88248,0.243
97515,40373,1
97515,11002,0.089
92928,88267,0.582
92928,88248,0.582
92928,7307,0.005
92928,3936,1
92928,3148,0.019
92943,88267,0.337
92943,88248,0.337
92943,7307,0.005
92943,3936,1
92943,3148,0.019
92929,88267,0.582
92929,88248,0.582
92929,7307,0.005
92929,3924,1
92929,3148,0.019
92944,88267,0.337
92944,88248,0.337
92944,7307,0.005
92944,3924,1
92944,3148,0.019
92930,88267,0.582
92930,88248,0.582
92930,7307,0.005
92930,3923,1
92930,3148,0.019
92945,88267,0.337
92945,88248,0.337
92945,7307,0.005
92945,3923,1
92945,3148,0.019
92925,88267,0.533
92925,88248,0.533
92925,7307,0.004
92925,3921,1
92925,3148,0.017
92940,88267,0.318
92940,88248,0.318
92940,7307,0.004
92940,3921,1
92940,3148,0.017
92926,88267,0.533
92926,88248,0.533
92926,7307,0.004
92926,3937,1
92926,3148,0.017
92941,88267,0.318
92941,88248,0.318
92941,7307,0.004
92941,3937,1
92941,3148,0.017
92927,88267,0.533
92927,88248,0.533
92927,7307,0.004
92927,3920,1
92927,3148,0.017
92942,88267,0.318
92942,88248,0.318
92942,7307,0.004
92942,3920,1
92942,3148,0.017
92918,88267,0.49
92918,88248,0.49
92918,7307,0.003
92918,3938,1
92918,3148,0.013
92938,88267,0.301
92938,88248,0.301
92938,7307,0.003
92938,3938,1
92938,3148,0.013
92920,88267,0.49
92920,88248,0.49
92920,7307,0.003
92920,3919,1
92920,3148,0.013
92939,88267,0.301
92939,88248,0.301
92939,7307,0.003
92939,3919,1
92939,3148,0.013
92910,88267,0.702
92910,88248,0.702
92910,7307,0.007
92910,3927,1
92910,3148,0.03
92934,88267,0.736
92934,88248,0.736
92934,7307,0.007
92934,3927,1
92934,3148,0.03
92949,88267,0.398
92949,88248,0.398
92949,7307,0.007
92949,3927,1
92949,3148,0.03
92911,88267,0.702
92911,88248,0.702
92911,7307,0.007
92911,3928,1
92911,3148,0.03
92935,88267,0.736
92935,88248,0.736
92935,7307,0.007
92935,3928,1
92935,3148,0.03
92950,88267,0.398
92950,88248,0.398
92950,7307,0.007
92950,3928,1
92950,3148,0.03
92907,88267,0.645
92907,88248,0.645
92907,7307,0.006
92907,3926,1
92907,3148,0.024
92931,88267,0.644
92931,88248,0.644
92931,7307,0.006
92931,3926,1
92931,3148,0.024
92946,88267,0.362
92946,88248,0.362
92946,7307,0.006
92946,3926,1
92946,3148,0.024
92908,88267,0.645
92908,88248,0.645
92908,7307,0.006
92908,3935,1
92908,3148,0.024
92932,88267,0.644
92932,88248,0.644
92932,7307,0.006
92932,3935,1
92932,3148,0.024
92947,88267,0.362
92947,88248,0.362
92947,7307,0.006
92947,3935,1
92947,3148,0.024
92909,88267,0.645
92909,88248,0.645
92909,7307,0.006
92909,3925,1
92909,3148,0.024
92933,88267,0.644
92933,88248,0.644
92933,7307,0.006
92933,3925,1
92933,3148,0.024
92948,88267,0.362
92948,88248,0.362
92948,7307,0.006
92948,3925,1
92948,3148,0.024
92912,88267,0.702
92912,88248,0.702
92912,7307,0.007
92912,3929,1
92912,3148,0.03
92913,88267,0.758
92913,88248,0.758
92913,7307,0.008
92913,3931,1
92913,3148,0.035
92936,88267,0.828
92936,88248,0.828
92936,7307,0.008
92936,3931,1
92936,3148,0.035
92951,88267,0.435
92951,88248,0.435
92951,7307,0.008
92951,3931,1
92951,3148,0.035
92914,88267,0.758
92914,88248,0.758
92914,7307,0.008
92914,3930,1
92914,3148,0.035
92937,88267,0.828
92937,88248,0.828
92937,7307,0.008
92937,3930,1
92937,3148,0.035
92952,88267,0.435
92952,88248,0.435
92952,7307,0.008
92952,3930,1
92952,3148,0.035
92953,88267,0.297
92953,88248,0.297
92953,12406,1
92953,7307,0.003
92953,3148,0.011
101921,88267,0.8387
101921,88248,0.8387
101921,7307,0.0105
101921,3932,1
101921,3148,0.0452
101930,88267,0.9545
101930,88248,0.9545
101930,7307,0.0105
101930,3932,1
101930,3148,0.0452
101922,88267,0.8387
101922,88248,0.8387
101922,7307,0.0105
101922,3933,1
101922,3148,0.0452
101931,88267,0.9545
101931,88248,0.9545
101931,7307,0.0105
101931,3933,1
101931,3148,0.0452
101923,88267,0.8387
101923,88248,0.8387
101923,7307,0.0105
101923,3934,1
101923,3148,0.0452
101932,88267,0.9545
101932,88248,0.9545
101932,7307,0.0105
101932,3934,1
101932,3148,0.0452
97537,88317,0.114
97537,88267,0.114
97537,88248,0.114
97537,40354,1
97537,11002,0.009
97540,88317,0.196
97540,88267,0.196
97540,88248,0.196
97540,40357,1
97540,11002,0.012
97543,88317,0.381
97543,88267,0.381
97543,88248,0.381
97543,40360,1
97543,11002,0.018
97461,88317,0.15
97461,88267,0.15
97461,88248,0.15
97461,40360,1
97461,11002,0.018
97499,88317,0.116
97499,88267,0.116
97499,88248,0.116
97499,40360,1
97499,11002,0.018
97464,88317,0.192
97464,88267,0.192
97464,88248,0.192
97464,40363,1
97464,11002,0.024
97502,88317,0.132
97502,88267,0.123
97502,88248,0.132
97502,40363,1
97502,11002,0.024
97467,88317,0.24
97467,88267,0.24
97467,88248,0.24
97467,40366,1
97467,11002,0.029
97505,88317,0.151
97505,88267,0.151
97505,88248,0.151
97505,40366,1
97505,11002,0.029
97443,88317,0.511
97443,88267,0.511
97443,88248,0.511
97443,40369,1
97443,11002,0.039
97470,88317,0.3
97470,88267,0.3
97470,88248,0.3
97470,40369,1
97470,11002,0.039
97508,88317,0.174
97508,88267,0.174
97508,88248,0.174
97508,40369,1
97508,11002,0.039
97446,88317,0.565
97446,88267,0.565
97446,88248,0.565
97446,40370,1
97446,11002,0.067
97474,88317,0.39
97474,88267,0.39
97474,88248,0.39
97474,40372,1
97474,11002,0.067
97511,88317,0.209
97511,88267,0.209
97511,88248,0.209
97511,40372,1
97511,11002,0.067
97449,88317,0.62
97449,88267,0.62
97449,88248,0.62
97449,40375,1
97449,11002,0.089
97477,88317,0.481
97477,88267,0.481
97477,88248,0.481
97477,40375,1
97477,11002,0.089
97514,88317,0.243
97514,88267,0.243
97514,88248,0.243
97514,40375,1
97514,11002,0.089
101920,88267,0.8387
101920,88248,0.8387
101920,7307,0.0105
101920,3915,1
101920,3148,0.0452
101929,88267,0.9545
101929,88248,0.9545
101929,7307,0.0105
101929,3915,1
101929,3148,0.0452
92693,88267,0.173
92693,88248,0.173
92693,7307,0.002
92693,3908,1
92693,3148,0.008
92695,88267,0.297
92695,88248,0.297
92695,7307,0.003
92695,3909,1
92695,3148,0.011
92697,88267,0.482
92697,88248,0.482
92697,7307,0.003
92697,3910,1
92697,3148,0.013
92658,88267,0.301
92658,88248,0.301
92658,7307,0.003
92658,3910,1
92658,3148,0.013
92660,88267,0.318
92660,88248,0.318
92660,7307,0.004
92660,3911,1
92660,3148,0.017
92662,88267,0.337
92662,88248,0.337
92662,7307,0.005
92662,3939,1
92662,3148,0.019
92664,88267,0.362
92664,88248,0.362
92664,7307,0.006
92664,3912,1
92664,3148,0.024
92666,88267,0.398
92666,88248,0.398
92666,7307,0.007
92666,3913,1
92666,3148,0.03
92668,88267,0.435
92668,88248,0.435
92668,7307,0.008
92668,3914,1
92668,3148,0.035
92370,88267,0.49
92370,88248,0.49
92370,7307,0.003
92370,3910,1
92370,3148,0.013
92372,88267,0.533
92372,88248,0.533
92372,7307,0.004
92372,3911,1
92372,3148,0.017
92374,88267,0.582
92374,88248,0.582
92374,7307,0.005
92374,3939,1
92374,3148,0.019
92345,88267,0.645
92345,88248,0.645
92345,7307,0.006
92345,3912,1
92345,3148,0.024
92376,88267,0.644
92376,88248,0.644
92376,7307,0.006
92376,3912,1
92376,3148,0.024
92347,88267,0.702
92347,88248,0.702
92347,7307,0.007
92347,3913,1
92347,3148,0.03
92378,88267,0.736
92378,88248,0.736
92378,7307,0.007
92378,3913,1
92378,3148,0.03
92349,88267,0.758
92349,88248,0.758
92349,7307,0.008
92349,3914,1
92349,3148,0.035
92380,88267,0.828
92380,88248,0.828
92380,7307,0.008
92380,3914,1
92380,3148,0.035
101917,88267,0.843
101917,88248,0.843
101917,12899,1
101917,3146,0.012
101924,88267,0.8387
101924,88248,0.8387
101924,7307,0.0105
101924,4183,1
101924,3148,0.0452
101933,88267,0.9545
101933,88248,0.9545
101933,7307,0.0105
101933,4183,1
101933,3148,0.0452
92692,88267,0.173
92692,88248,0.173
92692,7307,0.002
92692,4177,1
92692,3148,0.008
92694,88267,0.297
92694,88248,0.297
92694,7307,0.003
92694,4178,1
92694,3148,0.011
92696,88267,0.482
92696,88248,0.482
92696,7307,0.003
92696,4179,1
92696,3148,0.013
92657,88267,0.301
92657,88248,0.301
92657,7307,0.003
92657,4179,1
92657,3148,0.013
92659,88267,0.318
92659,88248,0.318
92659,7307,0.004
92659,4180,1
92659,3148,0.017
92661,88267,0.337
92661,88248,0.337
92661,7307,0.005
92661,4209,1
92661,3148,0.019
92663,88267,0.362
92663,88248,0.362
92663,7307,0.006
92663,4181,1
92663,3148,0.024
92665,88267,0.398
92665,88248,0.398
92665,7307,0.007
92665,4208,1
92665,3148,0.03
92667,88267,0.435
92667,88248,0.435
92667,7307,0.008
92667,4182,1
92667,3148,0.035
92369,88267,0.49
92369,88248,0.49
92369,7307,0.003
92369,4179,1
92369,3148,0.013
92371,88267,0.533
92371,88248,0.533
92371,7307,0.004
92371,4180,1
92371,3148,0.017
92373,88267,0.582
92373,88248,0.582
92373,7307,0.005
92373,4209,1
92373,3148,0.019
92344,88267,0.645
92344,88248,0.645
92344,7307,0.006
92344,4181,1
92344,3148,0.024
92375,88267,0.644
92375,88248,0.644
92375,7307,0.006
92375,4181,1
92375,3148,0.024
92346,88267,0.702
92346,88248,0.702
92346,7307,0.007
92346,4208,1
92346,3148,0.03
92377,88267,0.736
92377,88248,0.736
92377,7307,0.007
92377,4208,1
92377,3148,0.03
92348,88267,0.758
92348,88248,0.758
92348,7307,0.008
92348,4182,1
92348,3148,0.035
92379,88267,0.828
92379,88248,0.828
92379,7307,0.008
92379,4182,1
92379,3148,0.035
95696,88267,0.07
95696,88248,0.07
95696,40607,1
95696,21040,1
95696,3148,0.004
92335,88267,0.2653
92335,88248,0.2653
92335,7696,1.0391
92336,88267,0.306
92336,88248,0.306
92336,7701,1.039
92337,88267,0.346
92337,88248,0.346
92337,7694,1.039
92687,88267,0.173
92687,88248,0.173
92687,7691,1.039
92688,88267,0.297
92688,88248,0.297
92688,7700,1.039
97536,88267,0.483
97536,88248,0.483
97536,40626,1.039
97535,88267,0.26
97535,88248,0.26
97535,40626,1.039
92652,88267,0.275
92652,88248,0.275
92652,7698,1.039
92653,88267,0.292
92653,88248,0.292
92653,7697,1.039
92654,88267,0.313
92654,88248,0.313
92654,7696,1.039
92655,88267,0.345
92655,88248,0.345
92655,7701,1.039
92656,88267,0.376
92656,88248,0.376
92656,7694,1.039
101918,88267,0.6213
101918,88248,0.6213
101918,7693,1.0391
101927,88267,0.3188
101927,88248,0.3188
101927,7693,1.0391
97498,88267,0.163
97498,88248,0.163
97498,40626,1.039
92364,88267,0.178
92364,88248,0.178
92364,7698,1.039
92365,88267,0.194
92365,88248,0.194
92365,7697,1.039
92341,88267,0.478
92341,88248,0.478
92341,7696,1.039
92366,88267,0.215
92366,88248,0.215
92366,7696,1.039
92342,88267,0.52
92342,88248,0.52
92342,7701,1.039
92367,88267,0.245
92367,88248,0.245
92367,7701,1.039
92343,88267,0.562
92343,88248,0.562
92343,7694,1.039
92368,88267,0.276
92368,88248,0.276
92368,7694,1.039
92689,88317,0.114
92689,88267,0.114
92689,88248,0.114
92689,13127,1.039
92690,88317,0.196
92690,88267,0.196
92690,88248,0.196
92690,21150,1.039
92691,88317,0.382
92691,88267,0.382
92691,88248,0.382
92691,42574,1.039
92359,88317,0.05
92359,88267,0.05
92359,88248,0.05
92359,42574,1.039
92645,88317,0.1
92645,88267,0.1
92645,88248,0.1
92645,42574,1.039
92360,88317,0.064
92360,88267,0.064
92360,88248,0.064
92360,42575,1.039
92646,88317,0.114
92646,88267,0.114
92646,88248,0.114
92646,42575,1.039
95697,88317,0.08
95697,88267,0.08
95697,88248,0.08
95697,40624,1.039
92648,88317,0.13
92648,88267,0.13
92648,88248,0.13
92648,40624,1.039
92338,88317,0.378
92338,88267,0.378
92338,88248,0.378
92338,21148,1.039
92361,88317,0.1
92361,88267,0.1
92361,88248,0.1
92361,21148,1.039
92649,88317,0.15
92649,88267,0.15
92649,88248,0.15
92649,21148,1.039
92339,88317,0.419
92339,88267,0.419
92339,88248,0.419
92339,21147,1.039
92362,88317,0.13
92362,88267,0.13
92362,88248,0.13
92362,21147,1.039
92650,88317,0.18
92650,88267,0.18
92650,88248,0.18
92650,21147,1.039
97439,88267,0.716
97439,88248,0.716
97439,40419,1
97439,40410,3
97439,20078,0.018
97440,88267,0.825
97440,88248,0.825
97440,40420,1
97440,40411,3
97440,20078,0.027
97442,88267,0.934
97442,88248,0.934
97442,40421,1
97442,40412,3
97442,20078,0.017
97552,88317,0.229
97552,88267,0.229
97552,88248,0.229
97552,40392,1
97552,11002,0.014
97553,88317,0.392
97553,88267,0.392
97553,88248,0.392
97553,40393,1
97553,11002,0.018
97554,88317,0.763
97554,88267,0.763
97554,88248,0.763
97554,40394,1
97554,11002,0.027
97491,88317,0.299
97491,88267,0.299
97491,88248,0.299
97491,40394,1
97491,11002,0.027
97529,88317,0.232
97529,88267,0.232
97529,88248,0.232
97529,40394,1
97529,11002,0.027
97492,88317,0.384
97492,88267,0.384
97492,88248,0.384
97492,40395,1
97492,11002,0.037
97530,88317,0.264
97530,88267,0.264
97530,88248,0.264
97530,40395,1
97530,11002,0.037
97493,88317,0.48
97493,88267,0.48
97493,88248,0.48
97493,40396,1
97493,11002,0.044
97531,88317,0.301
97531,88267,0.301
97531,88248,0.301
97531,40396,1
97531,11002,0.044
97458,88317,1.022
97458,88267,1.022
97458,88248,1.022
97458,40397,1
97458,11002,0.059
97494,88317,0.6
97494,88267,0.6
97494,88248,0.6
97494,40397,1
97494,11002,0.059
97532,88317,0.348
97532,88267,0.348
97532,88248,0.348
97532,40397,1
97532,11002,0.059
97459,88317,1.131
97459,88267,1.131
97459,88248,1.131
97459,40398,1
97459,11002,0.101
97495,88317,0.781
97495,88267,0.781
97495,88248,0.781
97495,40398,1
97495,11002,0.101
97533,88317,0.471
97533,88267,0.471
97533,88248,0.471
97533,40398,1
97533,11002,0.101
97460,88317,1.24
97460,88267,1.24
97460,88248,1.24
97460,40399,1
97460,11002,0.133
97496,88317,0.962
97496,88267,0.962
97496,88248,0.962
97496,40399,1
97496,11002,0.133
97534,88317,0.487
97534,88267,0.487
97534,88248,0.487
97534,40399,1
97534,11002,0.133
101926,88267,1.6773
101926,88248,1.6773
101926,7307,0.0158
101926,6300,1
101926,3148,0.0678
101935,88267,1.909
101935,88248,1.909
101935,7307,0.0158
101935,6300,1
101935,3148,0.0678
92704,88267,0.346
92704,88248,0.346
92704,7307,0.003
92704,6294,1
92704,3148,0.013
92705,88267,0.593
92705,88248,0.593
92705,7307,0.004
92705,6295,1
92705,3148,0.016
92706,88267,0.965
92706,88248,0.965
92706,7307,0.005
92706,6323,1
92706,3148,0.02
92637,88267,0.98
92637,88248,0.98
92637,7307,0.005
92637,6323,1
92637,3148,0.02
92681,88267,0.601
92681,88248,0.601
92681,7307,0.005
92681,6323,1
92681,3148,0.02
92638,88267,1.066
92638,88248,1.066
92638,7307,0.006
92638,6296,1
92638,3148,0.025
92682,88267,0.635
92682,88248,0.635
92682,7307,0.006
92682,6296,1
92682,3148,0.025
92639,88267,1.164
92639,88248,1.164
92639,7307,0.007
92639,6297,1
92639,3148,0.029
92683,88267,0.675
92683,88248,0.675
92683,7307,0.007
92683,6297,1
92683,3148,0.029
92640,88267,1.287
92640,88248,1.287
92640,7307,0.009
92640,6298,1
92640,3148,0.036
92684,88267,0.724
92684,88248,0.724
92684,7307,0.009
92684,6298,1
92684,3148,0.036
92642,88267,1.471
92642,88248,1.471
92642,7307,0.011
92642,6299,1
92642,3148,0.045
92685,88267,0.797
92685,88248,0.797
92685,7307,0.011
92685,6299,1
92685,3148,0.045
92644,88267,1.656
92644,88248,1.656
92644,7307,0.013
92644,6322,1
92644,3148,0.053
92686,88267,0.87
92686,88248,0.87
92686,7307,0.013
92686,6322,1
92686,3148,0.053
92356,88267,1.29
92356,88248,1.29
92356,7307,0.009
92356,6298,1
92356,3148,0.036
92357,88267,1.403
92357,88248,1.403
92357,7307,0.011
92357,6299,1
92357,3148,0.045
92358,88267,1.516
92358,88248,1.516
92358,7307,0.013
92358,6322,1
92358,3148,0.053
101919,88267,0.8387
101919,88248,0.8387
101919,9891,1
101919,7307,0.0105
101919,3148,0.0452
101928,88267,0.9545
101928,88248,0.9545
101928,9891,1
101928,7307,0.0105
101928,3148,0.0452
92904,88267,0.173
92904,88248,0.173
92904,9883,1
92904,7307,0.002
92904,3148,0.008
92905,88267,0.297
92905,88248,0.297
92905,9885,1
92905,7307,0.003
92905,3148,0.011
92906,88267,0.482
92906,88248,0.482
92906,9886,1
92906,7307,0.003
92906,3148,0.013
92898,88267,0.301
92898,88248,0.301
92898,9886,1
92898,7307,0.003
92898,3148,0.013
92899,88267,0.318
92899,88248,0.318
92899,9888,1
92899,7307,0.004
92899,3148,0.017
92900,88267,0.337
92900,88248,0.337
92900,9884,1
92900,7307,0.005
92900,3148,0.019
92901,88267,0.362
92901,88248,0.362
92901,9887,1
92901,7307,0.006
92901,3148,0.024
92902,88267,0.398
92902,88248,0.398
92902,9889,1
92902,7307,0.007
92902,3148,0.03
92903,88267,0.435
92903,88248,0.435
92903,9890,1
92903,7307,0.008
92903,3148,0.035
92892,88267,0.49
92892,88248,0.49
92892,9886,1
92892,7307,0.003
92892,3148,0.013
92893,88267,0.533
92893,88248,0.533
92893,9888,1
92893,7307,0.004
92893,3148,0.017
92894,88267,0.582
92894,88248,0.582
92894,9884,1
92894,7307,0.005
92894,3148,0.019
92889,88267,0.645
92889,88248,0.645
92889,9887,1
92889,7307,0.006
92889,3148,0.024
92895,88267,0.644
92895,88248,0.644
92895,9887,1
92895,7307,0.006
92895,3148,0.024
92890,88267,0.702
92890,88248,0.702
92890,9889,1
92890,7307,0.007
92890,3148,0.03
92896,88267,0.736
92896,88248,0.736
92896,9889,1
92896,7307,0.007
92896,3148,0.03
92891,88267,0.758
92891,88248,0.758
92891,9890,1
92891,7307,0.008
92891,3148,0.035
92897,88267,0.828
92897,88248,0.828
92897,9890,1
92897,7307,0.008
92897,3148,0.035
100822,88267,0.0913
100822,88248,0.0277
100822,41032,1
100823,88267,0.1082
100823,88248,0.0328
100823,41039,1
100824,88267,0.1295
100824,88248,0.0392
100824,41045,1
100825,88267,0.1592
100825,88248,0.0482
100825,41049,1
100818,88267,0.0913
100818,88248,0.0277
100818,41050,1
100819,88267,0.1082
100819,88248,0.0328
100819,41054,1
100820,88267,0.1295
100820,88248,0.0392
100820,41058,1
100821,88267,0.1592
100821,88248,0.0482
100821,44207,1
100846,88267,0.014
100846,88248,0.014
100846,44277,1
100834,88267,0.1369
100834,88248,0.0415
100834,41004,1
100835,88267,0.1624
100835,88248,0.0492
100835,41003,1
100836,88267,0.1942
100836,88248,0.0588
100836,41005,1
100837,88267,0.2388
100837,88248,0.0724
100837,41006,1
100826,88267,0.1369
100826,88248,0.0415
100826,41064,1
100827,88267,0.1624
100827,88248,0.0492
100827,41100,1
100828,88267,0.1942
100828,88248,0.0588
100828,41104,1
100829,88267,0.2388
100829,88248,0.0724
100829,44270,1
100830,88267,0.1369
100830,88248,0.0415
100830,41108,1
100831,88267,0.1624
100831,88248,0.0492
100831,41111,1
100832,88267,0.1942
100832,88248,0.0588
100832,41115,1
100833,88267,0.2388
100833,88248,0.0724
100833,44293,1
100790,88267,6.5737
100790,88248,1.992
100790,44202,1
100790,40626,0.3117
100790,11748,2
100790,11746,3
100790,6320,2
100790,4888,2
100790,4179,6
100790,3472,3
100790,3148,0.2448
100789,88267,5.6543
100789,88248,1.7134
100789,44202,1
100789,40626,0.4156
100789,11748,2
100789,11746,3
100789,9886,1
100789,6320,2
100789,4888,2
100789,4179,5
100789,3472,1
100789,3148,0.2184
100788,88267,5.4324
100788,88248,1.6462
100788,40626,0.7273
100788,11748,2
100788,11746,3
100788,9886,1
100788,6320,2
100788,4888,2
100788,4179,4
100788,3472,2
100788,3148,0.2052
100811,88267,0.0998
100811,88248,0.0303
100811,40997,1
100812,88267,0.1189
100812,88248,0.036
100812,40999,1
100813,88267,0.1444
100813,88248,0.0437
100813,41000,1
100814,88267,0.0913
100814,88248,0.0277
100814,40989,1
100815,88267,0.1082
100815,88248,0.0328
100815,40991,1
100816,88267,0.1295
100816,88248,0.0392
100816,40993,1
100817,88267,0.159
100817,88248,0.0482
100817,40995,1
100795,88267,0.2276
100795,88248,0.069
100795,44203,1.0216
100842,88267,0.0275
100842,88248,0.0275
100842,44203,1.0216
100796,88267,0.27
100796,88248,0.0818
100796,44204,1.0216
100843,88267,0.0326
100843,88248,0.0326
100843,44204,1.0216
100844,88267,0.039
100844,88248,0.039
100844,44205,1.0216
100797,88267,0.323
100797,88248,0.0979
100797,44205,1.0216
100798,88267,0.3971
100798,88248,0.1203
100798,44206,1.0216
100845,88267,0.0479
100845,88248,0.0479
100845,44206,1.0216
100799,88267,0.242
100799,88248,0.0734
100799,38828,1.0216
100807,88267,0.4104
100807,88248,0.1244
100807,38828,1.0216
100800,88267,0.2844
100800,88248,0.0862
100800,38829,1.0216
100808,88267,0.4842
100808,88248,0.1468
100808,38829,1.0216
100801,88267,0.3374
100801,88248,0.1023
100801,38830,1.0216
100809,88267,0.5764
100809,88248,0.1748
100809,38830,1.0216
100802,88267,0.4115
100802,88248,0.1247
100802,38831,1.0216
100810,88267,0.7054
100810,88248,0.2138
100810,38831,1.0216
100791,88267,0.2276
100791,88248,0.069
100791,38828,1.0216
100803,88267,0.198
100803,88248,0.06
100803,38828,1.0216
100792,88267,0.27
100792,88248,0.0818
100792,38829,1.0216
100804,88267,0.2349
100804,88248,0.0712
100804,38829,1.0216
100793,88267,0.323
100793,88248,0.0979
100793,38830,1.0216
100805,88267,0.281
100805,88248,0.0852
100805,38830,1.0216
100794,88267,0.3971
100794,88248,0.1203
100794,38831,1.0216
100806,88267,0.3455
100806,88248,0.1047
100806,38831,1.0216
100838,88267,0.1825
100838,88248,0.0553
100838,41007,1
100839,88267,0.2165
100839,88248,0.0656
100839,41008,1
100840,88267,0.259
100840,88248,0.0785
100840,41009,1
100841,88267,0.3184
100841,88248,0.0965
100841,41010,1
103283,100308,0.2013
103283,88243,0.2013
103283,44416,1
103284,100308,0.2068
103284,88243,0.2068
103284,44417,1
103282,100308,0.1939
103282,88243,0.1939
103282,44415,1
103279,100308,2.8222
103279,88243,2.8222
103279,44411,2
103279,44409,2
103279,44403,1
103279,39997,8
103279,39996,1.48
103279,37591,2
103279,13348,4
103279,13246,4
103279,11976,10
103279,1570,10
103280,100308,3.2747
103280,88243,3.2747
103280,44412,2
103280,44410,2
103280,44404,1
103280,39997,8
103280,39996,1.48
103280,37591,2
103280,13348,4
103280,13246,4
103280,11976,10
103280,1570,10
103281,100308,3.5648
103281,88243,3.5648
103281,44412,2
103281,44410,2
103281,44405,1
103281,39997,8
103281,39996,1.48
103281,37591,2
103281,13348,4
103281,13246,4
103281,11976,10
103281,1570,10
103247,100308,2.3334
103247,88243,2.3334
103247,42425,1
103247,37591,2
103247,13246,4
103247,11976,6
103247,7568,9
103247,1570,10
103250,100308,2.523
103250,88243,2.523
103250,42422,1
103250,37591,2
103250,13246,4
103250,11976,6
103250,7568,9
103250,1570,10
103253,100308,2.6335
103253,88243,2.6335
103253,43184,1
103253,37591,2
103253,13246,4
103253,11976,6
103253,7568,9
103253,1570,10
103244,100308,2.3334
103244,88243,2.3334
103244,42424,1
103244,37591,2
103244,13246,4
103244,11976,6
103244,7568,9
103244,1570,10
103256,100308,3.87
103256,88243,3.87
103256,42416,1
103256,37591,2
103256,13348,6
103256,13294,6
103256,13246,8
103256,11976,6
103256,4374,6
103256,1570,10
103258,100308,3.9728
103258,88243,3.9728
103258,42417,1
103258,37591,2
103258,13348,6
103258,13294,6
103258,13246,8
103258,11976,6
103258,4374,6
103258,1570,10
103260,100308,3.9728
103260,88243,3.9728
103260,39826,1
103260,37591,2
103260,13348,6
103260,13294,6
103260,13246,8
103260,11976,6
103260,4374,6
103260,1570,10
103261,100308,4.3619
